,PO_Number,PO_Line_Number,Supplier,Vendor_number,Material,Material_Group,PO_Document_Date,Scheduled_relevant_delivery_date,Posting_Date,days_late,expected_lead_time,error_code,material_order_history,avg_material_late,supplier_material_order_history,avg_supplier_material_late,supplier_total_order_history,avg_supplier_general_late,number_line_items,avg_MOQ,avg_unit_price,avg_min_price,delivery_month,dayofweek,time,delivery_season,Material Description,Material Group Description,Invoice ($),Invoice Qty,Purchase Order $,Purchase Order Qty
1191,4508922383,1,WEST MICHIGAN COATING LLC,558725,1023937001-9160,012,2019-03-15,2019-03-25 00:00:00,2019-03-18 00:00:00,-7.0,10.0,,1595.0,-0.1743357096565133,531.0,0.5038461538461538,531.0,0.5038461538461538,1,624.7692307692307,0.5800307692307693,165.65761538461538,Mar,Monday,,Spring,BRACKET - SEAT,Plating/Sub Finisher,65.0,500.0,65.0,500.0
1192,4508905677,1,MEDWAY PLASTICS CORP,551948,1026039001-6205,073,2019-03-07,2019-03-25 00:00:00,2019-03-19 00:00:00,-6.0,18.0,,31199.0,-0.5016059436135354,736.0,-1.0,736.0,-1.0,1,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,UPRIGHT - HEADREST BLACK,Inj.Molded Plastics,213.3,90.0,213.3,90.0
1193,4508922380,2,ROYAL TECHNOLOGIES CORPORATION,556264,1023934001,073,2019-03-15,2019-03-25 00:00:00,2019-03-21 00:00:00,-4.0,10.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,49,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"SPOOL - SPRING, MAIN",Inj.Molded Plastics,182.0,1400.0,182.0,1400.0
1194,4508922380,35,ROYAL TECHNOLOGIES CORPORATION,556264,1027949001-6205,073,2019-03-15,2019-03-25 00:00:00,2019-03-21 00:00:00,-4.0,10.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,49,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"SUPPORT - BACK, MEMBRANE (LICORICE)",Inj.Molded Plastics,398.0,200.0,398.0,200.0
1195,4508922380,39,ROYAL TECHNOLOGIES CORPORATION,556264,1027962001-6205,073,2019-03-15,2019-03-25 00:00:00,2019-03-21 00:00:00,-4.0,10.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,49,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,SHROUD - SEAT BLACK,Inj.Molded Plastics,576.0,768.0,576.0,768.0
1196,4508922387,2,SPECTRUM INDUSTRIES INC,521999,1025287002-9180,012,2019-03-15,2019-03-25 00:00:00,2019-04-01 00:00:00,7.0,10.0,D,1595.0,-0.1743357096565133,791.0,-1.187910643889619,791.0,-1.187910643889619,2,624.7692307692307,0.5800307692307693,165.65761538461538,Mar,Monday,,Spring,"BRACKET - SEAT, RH",Plating/Sub Finisher,0.0,0.0,182.0,1000.0
1197,4508922380,43,ROYAL TECHNOLOGIES CORPORATION,556264,1038018001,073,2019-03-15,2019-03-25 00:00:00,2019-03-21 00:00:00,-4.0,10.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,49,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"BEARING - FLANGED, DOUBLE",Inj.Molded Plastics,600.0,4000.0,600.0,4000.0
1198,4508922561,1,SHORELINE CONTAINER LLC,522865,920107300,013,2019-03-15,2019-03-25 00:00:00,2019-03-25 00:00:00,0.0,10.0,,6109.0,0.2558522914606,5449.0,0.2723915050784857,5449.0,0.2723915050784857,1,31012.938775510203,17.964587040816326,11054.708675510205,Mar,Monday,,Spring,"CORR,SLEEVE,26X23X28.75,51BC",Packaging Materials,240.53,75.0,240.53,75.0
1199,4508922380,47,ROYAL TECHNOLOGIES CORPORATION,556264,1071601001-6205,073,2019-03-15,2019-03-25 00:00:00,2019-03-21 00:00:00,-4.0,10.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,49,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"LUMBAR ASSEMBLY, BLACK, 6205",Inj.Molded Plastics,424.2,140.0,424.2,140.0
1200,4508922380,23,ROYAL TECHNOLOGIES CORPORATION,556264,1025345001-6059,073,2019-03-15,2019-03-25 00:00:00,2019-03-21 00:00:00,-4.0,10.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,49,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"PLATE - ARM, SLIDE",Inj.Molded Plastics,114.0,600.0,114.0,600.0
1201,4508930349,11,MANSCO A DIVISION OF FASTENAL,529485,865246501,018,2019-03-20,2019-03-25 00:00:00,2019-03-25 00:00:00,0.0,5.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,11,2678.5197132616486,1.9884884587813616,347.43394928315416,Mar,Monday,,Spring,"SPRING - COMPRESSION, WAVE, SHIM END",Fasteners,371.1,3000.0,371.1,3000.0
1202,4508922380,27,ROYAL TECHNOLOGIES CORPORATION,556264,1025487001,073,2019-03-15,2019-03-25 00:00:00,2019-03-21 00:00:00,-4.0,10.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,49,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"COVER - MECHANISM, AUTOMATIQUE",Inj.Molded Plastics,840.96,1152.0,840.96,1152.0
1203,4508908208,1,INTEX TECHNOLOGIES LLC,566041,1072524001,017,2019-03-08,2019-03-25 00:00:00,2019-03-25 00:00:00,0.0,17.0,,2291.0,-0.3797752808988764,410.0,-0.9502487562189056,410.0,-0.9502487562189056,1,829.0533333333333,40.017756,1095.8025333333337,Mar,Monday,,Spring,"CUSHION - ARM, CAP, LH",Urethane Products,76.93,128.0,76.93,128.0
1204,4508922380,31,ROYAL TECHNOLOGIES CORPORATION,556264,1027351001-6053,073,2019-03-15,2019-03-25 00:00:00,2019-03-21 00:00:00,-4.0,10.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,49,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"SHELL - SEAT, OUTER, SEAGULL",Inj.Molded Plastics,612.0,272.0,612.0,272.0
1205,4508922380,11,ROYAL TECHNOLOGIES CORPORATION,556264,1024790002-6059,073,2019-03-15,2019-03-25 00:00:00,2019-03-21 00:00:00,-4.0,10.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,49,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"ARM - STALK ADJUSTABLE, RH",Inj.Molded Plastics,1760.4,1080.0,1760.4,1080.0
1206,4508930360,1,JEMNI INC,569547,930201037,013,2019-03-20,2019-03-25 00:00:00,2019-03-25 00:00:00,0.0,5.0,,6109.0,0.2558522914606,570.0,-0.0442477876106194,668.0,0.3740573152337858,1,31012.938775510203,17.964587040816326,11054.708675510205,Mar,Monday,,Spring,"POLY,BAG,28.5x23x45,1.0MIL,HDPE,CLEARBAG",Packaging Materials,77.92,300.0,77.92,300.0
1207,4508922380,15,ROYAL TECHNOLOGIES CORPORATION,556264,1025205001,073,2019-03-15,2019-03-25 00:00:00,2019-03-21 00:00:00,-4.0,10.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,49,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"BLOCK - ARM, ACTIVATION",Inj.Molded Plastics,160.0,2000.0,160.0,2000.0
1208,4508930349,3,MANSCO A DIVISION OF FASTENAL,529485,1025349001,018,2019-03-20,2019-03-25 00:00:00,2019-03-25 00:00:00,0.0,5.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,11,2678.5197132616486,1.9884884587813616,347.43394928315416,Mar,Monday,,Spring,"BUSHING - ARM, SHLDR",Fasteners,76.0,2000.0,76.0,2000.0
1209,4508922380,19,ROYAL TECHNOLOGIES CORPORATION,556264,1025207002-6053,073,2019-03-15,2019-03-25 00:00:00,2019-03-21 00:00:00,-4.0,10.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,49,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,BUSHING - ARM SEAGULL,Inj.Molded Plastics,136.8,360.0,136.8,360.0
1210,4508930349,7,MANSCO A DIVISION OF FASTENAL,529485,209774026,018,2019-03-20,2019-03-25 00:00:00,2019-03-25 00:00:00,0.0,5.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,11,2678.5197132616486,1.9884884587813616,347.43394928315416,Mar,Monday,,Spring," SCREW - TPG, FL CSKH, M4 X 1.7",Fasteners,85.0,2500.0,85.0,2500.0
1211,4508916791,2,ANCHOR WIPING CLOTH COMPANY,559459,1175269001-5T21,014,2019-03-13,2019-03-25 00:00:00,2019-03-21 00:00:00,-4.0,12.0,,641.0,2.0,278.0,9.774074074074074,278.0,9.774074074074074,2,240.61702127659572,7.340744680851063,2380.567659574468,Mar,Monday,,Spring,COVER - BACK - LICORICE,Seating Uph'y Matl's,2968.5,720.0,2916.0,720.0
1212,4508919764,1,SAMHONGSA CO LTD,557704,1036670001,030,2019-03-14,2019-03-25 00:00:00,2019-03-25 00:00:00,0.0,11.0,,861.0,0.7333333333333333,861.0,0.7333333333333333,861.0,0.7333333333333333,1,81.32558139534883,11.556511627906977,587.584418604651,Mar,Monday,,Spring,"CYLINDER - PNEU, STD",Gas/Hydr'c Clndr's,3670.8,760.0,3670.8,760.0
1213,4508922380,3,ROYAL TECHNOLOGIES CORPORATION,556264,1024376001-6059,073,2019-03-15,2019-03-25 00:00:00,2019-03-21 00:00:00,-4.0,10.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,49,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"ARM - CAP, OVERMOLD",Inj.Molded Plastics,1386.24,912.0,1386.24,912.0
1214,4508922380,7,ROYAL TECHNOLOGIES CORPORATION,556264,1024380002-6205,073,2019-03-15,2019-03-25 00:00:00,2019-03-21 00:00:00,-4.0,10.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,49,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"ARM - CAP, LOWER, RH",Inj.Molded Plastics,435.6,792.0,435.6,792.0
1215,4508897790,1,MEDWAY PLASTICS CORP,551948,1026958001-6205,073,2019-03-04,2019-03-25 00:00:00,2019-03-12 00:00:00,-13.0,21.0,,31199.0,-0.5016059436135354,736.0,-1.0,736.0,-1.0,1,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,BASE - PLASTIC BLACK,Inj.Molded Plastics,15465.6,1728.0,15465.6,1728.0
1216,4508922380,44,ROYAL TECHNOLOGIES CORPORATION,556264,1038020001,073,2019-03-15,2019-03-25 00:00:00,2019-03-21 00:00:00,-4.0,10.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,49,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"HOLDER - SPRING, TAILS, DUAL",Inj.Molded Plastics,90.75,825.0,90.75,825.0
1217,4508922380,48,ROYAL TECHNOLOGIES CORPORATION,556264,1071601001-6249,073,2019-03-15,2019-03-25 00:00:00,2019-03-21 00:00:00,-4.0,10.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,49,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"LUMBAR ASSEMBLY, PLATINUM, 6249",Inj.Molded Plastics,492.8,160.0,492.8,160.0
1218,4508922375,1,MANSCO A DIVISION OF FASTENAL,529485,858000252,018,2019-03-15,2019-03-25 00:00:00,2019-03-18 00:00:00,-7.0,10.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,1,2678.5197132616486,1.9884884587813616,347.43394928315416,Mar,Monday,,Spring,"STAPLE, U-TYPE .500 X .250",Fasteners,38.0,65520.0,38.0,2.0
1219,4508922380,32,ROYAL TECHNOLOGIES CORPORATION,556264,1027351001-6205,073,2019-03-15,2019-03-25 00:00:00,2019-03-21 00:00:00,-4.0,10.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,49,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"SHELL - SEAT, OUTER",Inj.Molded Plastics,541.28,272.0,541.28,272.0
1220,4508922380,36,ROYAL TECHNOLOGIES CORPORATION,556264,1027949001-6249,073,2019-03-15,2019-03-25 00:00:00,2019-03-21 00:00:00,-4.0,10.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,49,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"SUPPORT - BACK, MEMBRANE (NICKEL)",Inj.Molded Plastics,820.0,400.0,820.0,400.0
1221,4508922380,40,ROYAL TECHNOLOGIES CORPORATION,556264,1038011001,073,2019-03-15,2019-03-25 00:00:00,2019-03-21 00:00:00,-4.0,10.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,49,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"ACTIVATOR - PNEU, CAM",Inj.Molded Plastics,42.0,300.0,42.0,300.0
1222,4508922380,16,ROYAL TECHNOLOGIES CORPORATION,556264,1025206001-6205,073,2019-03-15,2019-03-25 00:00:00,2019-03-21 00:00:00,-4.0,10.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,49,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,ARM - TRIGGER,Inj.Molded Plastics,60.0,600.0,60.0,600.0
1223,4508930349,4,MANSCO A DIVISION OF FASTENAL,529485,1025350001,018,2019-03-20,2019-03-25 00:00:00,2019-03-25 00:00:00,0.0,5.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,11,2678.5197132616486,1.9884884587813616,347.43394928315416,Mar,Monday,,Spring,ARM - WASHER STEEL,Fasteners,105.0,3000.0,105.0,3000.0
1224,4508922380,20,ROYAL TECHNOLOGIES CORPORATION,556264,1025207002-6205,073,2019-03-15,2019-03-25 00:00:00,2019-03-21 00:00:00,-4.0,10.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,49,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,BUSHING - ARM BLACK,Inj.Molded Plastics,81.6,240.0,81.6,240.0
1225,4508930349,8,MANSCO A DIVISION OF FASTENAL,529485,442F0204,018,2019-03-20,2019-03-25 00:00:00,2019-03-25 00:00:00,0.0,5.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,11,2678.5197132616486,1.9884884587813616,347.43394928315416,Mar,Monday,,Spring,"SCREW - METRIC,TPG,BTNHD,REMFORM,M5X14",Fasteners,140.0,3500.0,140.0,3500.0
1226,4508922380,24,ROYAL TECHNOLOGIES CORPORATION,556264,1025345001-6205,073,2019-03-15,2019-03-25 00:00:00,2019-03-21 00:00:00,-4.0,10.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,49,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"PLATE - ARM, SLIDE",Inj.Molded Plastics,192.0,1200.0,192.0,1200.0
1227,4508922380,28,ROYAL TECHNOLOGIES CORPORATION,556264,1027349001,073,2019-03-15,2019-03-25 00:00:00,2019-03-21 00:00:00,-4.0,10.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,49,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"SHELL - SEAT, INNER",Inj.Molded Plastics,2055.04,608.0,2055.04,608.0
1228,4508922380,4,ROYAL TECHNOLOGIES CORPORATION,556264,1024376001-6205,073,2019-03-15,2019-03-25 00:00:00,2019-03-21 00:00:00,-4.0,10.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,49,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"ARM - CAP, OVERMOLD",Inj.Molded Plastics,1430.4,960.0,1430.4,960.0
1229,4508922669,1,SHORELINE CONTAINER LLC,522865,920109412,013,2019-03-15,2019-03-25 00:00:00,2019-03-25 00:00:00,0.0,10.0,,6109.0,0.2558522914606,5449.0,0.2723915050784857,5449.0,0.2723915050784857,1,31012.938775510203,17.964587040816326,11054.708675510205,Mar,Monday,,Spring,"CORR,FOL,28.375x17.5x3.25,44C,NOMAROUT",Packaging Materials,318.4,200.0,318.4,200.0
1230,4508922380,8,ROYAL TECHNOLOGIES CORPORATION,556264,1024382001,073,2019-03-15,2019-03-25 00:00:00,2019-03-21 00:00:00,-4.0,10.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,49,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"CUSHION - ARM, CAP, BACKER",Inj.Molded Plastics,150.15,1365.0,150.15,1365.0
1231,4508922380,12,ROYAL TECHNOLOGIES CORPORATION,556264,1024790002-6205,073,2019-03-15,2019-03-25 00:00:00,2019-03-21 00:00:00,-4.0,10.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,49,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"ARM - STALK ADJUSTABLE, RH",Inj.Molded Plastics,793.8,540.0,793.8,540.0
1232,4508922380,49,ROYAL TECHNOLOGIES CORPORATION,556264,1071601001-6295,073,2019-03-15,2019-03-25 00:00:00,2019-03-21 00:00:00,-4.0,10.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,49,868.6581196581196,3.905899031339037,966.555354700855,Mar,Monday,,Spring,"LUMBAR ASSEMBLY, GRAPHITE (MERLE), 6295",Inj.Molded Plastics,311.0,100.0,311.0,100.0
1233,4508925986,24,ROYAL TECHNOLOGIES CORPORATION,556264,1027356001-6205,073,2019-03-18,2019-03-26 00:00:00,2019-03-25 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,38,868.6581196581196,3.905899031339037,966.555354700855,Mar,Tuesday,,Spring,"LEVER - SEAT, ACTIVATION",Inj.Molded Plastics,388.8,1440.0,388.8,1440.0
1234,4508925986,28,ROYAL TECHNOLOGIES CORPORATION,556264,1027949001-6295,073,2019-03-18,2019-03-26 00:00:00,2019-03-25 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,38,868.6581196581196,3.905899031339037,966.555354700855,Mar,Tuesday,,Spring,"SUPPORT - BACK, MEMBRANE (GRAPHITE)",Inj.Molded Plastics,414.0,200.0,414.0,200.0
1235,4508935322,1,SHORELINE CONTAINER LLC,522865,920107120,013,2019-03-22,2019-03-26 00:00:00,2019-03-26 00:00:00,0.0,4.0,,6109.0,0.2558522914606,5449.0,0.2723915050784857,5449.0,0.2723915050784857,1,31012.938775510203,17.964587040816326,11054.708675510205,Mar,Tuesday,,Spring,"CORR,HSC,14.75X5.25X12.375,32C,D/C,SHOE",Packaging Materials,315.6,400.0,315.6,400.0
1236,4508925986,32,ROYAL TECHNOLOGIES CORPORATION,556264,1038011001,073,2019-03-18,2019-03-26 00:00:00,2019-03-25 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,38,868.6581196581196,3.905899031339037,966.555354700855,Mar,Tuesday,,Spring,"ACTIVATOR - PNEU, CAM",Inj.Molded Plastics,84.0,600.0,84.0,600.0
1237,4508933866,1,MANSCO A DIVISION OF FASTENAL,529485,1025350001,018,2019-03-21,2019-03-26 00:00:00,2019-03-26 00:00:00,0.0,5.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,1,2678.5197132616486,1.9884884587813616,347.43394928315416,Mar,Tuesday,,Spring,ARM - WASHER STEEL,Fasteners,280.0,8000.0,280.0,8000.0
1238,4508925986,36,ROYAL TECHNOLOGIES CORPORATION,556264,1071601001-6249,073,2019-03-18,2019-03-26 00:00:00,2019-03-25 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,38,868.6581196581196,3.905899031339037,966.555354700855,Mar,Tuesday,,Spring,"LUMBAR ASSEMBLY, PLATINUM, 6249",Inj.Molded Plastics,739.2,240.0,739.2,240.0
1239,4508925986,12,ROYAL TECHNOLOGIES CORPORATION,556264,1025207002-6205,073,2019-03-18,2019-03-26 00:00:00,2019-03-25 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,38,868.6581196581196,3.905899031339037,966.555354700855,Mar,Tuesday,,Spring,BUSHING - ARM BLACK,Inj.Molded Plastics,81.6,240.0,81.6,240.0
1240,4508925986,16,ROYAL TECHNOLOGIES CORPORATION,556264,1025345001-6205,073,2019-03-18,2019-03-26 00:00:00,2019-03-25 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,38,868.6581196581196,3.905899031339037,966.555354700855,Mar,Tuesday,,Spring,"PLATE - ARM, SLIDE",Inj.Molded Plastics,64.0,400.0,64.0,400.0
1241,4508935323,1,SHORELINE CONTAINER LLC,522865,920107120,013,2019-03-22,2019-03-26 00:00:00,2019-03-26 00:00:00,0.0,4.0,,6109.0,0.2558522914606,5449.0,0.2723915050784857,5449.0,0.2723915050784857,1,31012.938775510203,17.964587040816326,11054.708675510205,Mar,Tuesday,,Spring,"CORR,HSC,14.75X5.25X12.375,32C,D/C,SHOE",Packaging Materials,315.6,400.0,315.6,400.0
1242,4508925986,20,ROYAL TECHNOLOGIES CORPORATION,556264,1027350001,073,2019-03-18,2019-03-26 00:00:00,2019-03-25 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,38,868.6581196581196,3.905899031339037,966.555354700855,Mar,Tuesday,,Spring,"BEARING - SEAT, SLIDE, LH",Inj.Molded Plastics,474.32,616.0,474.32,616.0
1243,4508926107,2,SPECTRUM INDUSTRIES INC,521999,1025287002-9180,012,2019-03-18,2019-03-26 00:00:00,2019-04-02 00:00:00,7.0,8.0,D,1595.0,-0.1743357096565133,791.0,-1.187910643889619,791.0,-1.187910643889619,2,624.7692307692307,0.5800307692307693,165.65761538461538,Mar,Tuesday,,Spring,"BRACKET - SEAT, RH",Plating/Sub Finisher,291.2,1600.0,291.2,1600.0
1244,4508864122,2,DESIGNTEX  GROUP INC,501967,V00037575602,060,2019-02-14,2019-03-26 00:00:00,2019-03-28 00:00:00,2.0,40.0,D,3425.0,-3.849768600925597,2123.0,-1.982564679415073,3888.0,-3.2822155237377544,5,0.0,48.02003647268624,0.0,Mar,Tuesday,,Spring,MARK - KISMET,Graded In Fabrics,191.4,7.25,239.25,7.25
1245,4508935317,1,SHORELINE CONTAINER LLC,522865,930201043,013,2019-03-22,2019-03-26 00:00:00,2019-03-26 00:00:00,0.0,4.0,,6109.0,0.2558522914606,5449.0,0.2723915050784857,5449.0,0.2723915050784857,1,31012.938775510203,17.964587040816326,11054.708675510205,Mar,Tuesday,,Spring,"POLY,BAG,20x10,2.0MIL,LDPE,CLEARBAG",Packaging Materials,73.1,1000.0,73.1,1000.0
1246,4508925986,4,ROYAL TECHNOLOGIES CORPORATION,556264,1025204001,073,2019-03-18,2019-03-26 00:00:00,2019-03-25 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,38,868.6581196581196,3.905899031339037,966.555354700855,Mar,Tuesday,,Spring,"ACTIVATOR - ARM, LH",Inj.Molded Plastics,230.0,1000.0,230.0,1000.0
1247,4508932842,1,JEMNI INC,569547,930201037,013,2019-03-21,2019-03-26 00:00:00,2019-03-26 00:00:00,0.0,5.0,,6109.0,0.2558522914606,570.0,-0.0442477876106194,668.0,0.3740573152337858,1,31012.938775510203,17.964587040816326,11054.708675510205,Mar,Tuesday,,Spring,"POLY,BAG,28.5x23x45,1.0MIL,HDPE,CLEARBAG",Packaging Materials,77.92,300.0,77.92,300.0
1248,4508930281,1,B AND V MECHANICAL INC,519637,V_000382432,060,2019-03-20,2019-03-26 00:00:00,2019-03-21 00:00:00,-5.0,6.0,,3425.0,-3.849768600925597,58.0,-11.89795918367347,127.0,-14.530434782608696,1,0.0,48.02003647268624,0.0,Mar,Tuesday,,Spring,,,,,,
1249,4508925986,8,ROYAL TECHNOLOGIES CORPORATION,556264,1025206001-6205,073,2019-03-18,2019-03-26 00:00:00,2019-03-25 00:00:00,-1.0,8.0,,31199.0,-0.5016059436135354,30055.0,-0.3957433992571027,30067.0,-0.3946743384738902,38,868.6581196581196,3.905899031339037,966.555354700855,Mar,Tuesday,,Spring,ARM - TRIGGER,Inj.Molded Plastics,60.0,600.0,60.0,600.0
1250,4508802682,1,POLLACK & ASSOCIATES,518030,V_000386082,057,2019-01-12,2019-03-26 00:00:00,2019-01-17 00:00:00,-68.0,73.0,,2332.0,-6.687590187590188,2.0,-47.5,3.0,-38.333333333333336,1,0.0002684083385523,52.35873691509147,0.0053317079717276,Mar,Tuesday,,Spring,PAINTER - PEWTER,Sp'l Uph'y Matl's,288.0,4.5,288.0,4.5
1251,4508932833,4,MANSCO A DIVISION OF FASTENAL,529485,1025347001,018,2019-03-21,2019-03-26 00:00:00,2019-03-26 00:00:00,0.0,5.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,11,2678.5197132616486,1.9884884587813616,347.43394928315416,Mar,Tuesday,,Spring,"RIVET - ARM, SHLDR, SPECIAL",Fasteners,53.76,800.0,53.76,800.0
1252,4508932833,8,MANSCO A DIVISION OF FASTENAL,529485,209774026,018,2019-03-21,2019-03-26 00:00:00,2019-03-26 00:00:00,0.0,5.0,,11390.0,-2.278994108854304,11388.0,-2.2791945128385507,11866.0,-2.288487508440243,11,2678.5197132616486,1.9884884587813616,347.43394928315416,Mar,Tuesday,,Spring," SCREW - TPG, FL CSKH, M4 X 1.7",Fasteners,85.0,2500.0,85.0,2500.0
1253,4508916880,1,B AND V MECHANICAL INC,509968,V_00028011-2,057,2019-03-13,2019-03-26 00:00:00,2019-03-21 00:00:00,-5.0,13.0,,2332.0,-6.687590187590188,25.0,-3.4782608695652173,25.0,-3.4782608695652173,1,0.0002684083385523,52.35873691509147,0.0053317079717276,Mar,Tuesday,,Spring,,,,,,
